"shortmove","longmove","Profit","TotalTrades","Name"
37,28,0.015543,3,"Farad"
41,28,0.015467,3,"Farad"
42,28,0.015467,3,"Farad"
33,13,0.01503,3,"Farad"
34,13,0.01503,3,"Farad"
28,14,0.01503,3,"Farad"
37,32,0.014915,5,"Farad"
46,6,0.014683,3,"Farad"
13,11,0.0143259999999999,14,"Farad"
49,29,0.014317,3,"Farad"
45,38,0.01409,6,"Farad"
4,3,0.013893,34,"Farad"
42,10,0.013786,3,"Farad"
49,37,0.013457,4,"Farad"
48,38,0.013457,4,"Farad"
40,37,0.013256,7,"Farad"
35,26,0.013156,3,"Farad"
45,20,0.012867,3,"Farad"
44,10,0.0125,3,"Farad"
45,10,0.0125,3,"Farad"
48,40,0.012496,4,"Farad"
41,10,0.012074,3,"Farad"
36,14,0.011853,3,"Farad"
37,14,0.011853,3,"Farad"
14,13,0.011757,23,"Farad"
46,4,0.011336,5,"Farad"
44,2,0.011219,7,"Farad"
38,14,0.011085,3,"Farad"
39,14,0.011085,3,"Farad"
38,30,0.010283,3,"Farad"
41,2,0.010207,11,"Farad"
29,17,0.009933,5,"Farad"
34,23,0.009579,3,"Farad"
34,24,0.009579,3,"Farad"
45,32,0.00953,3,"Farad"
40,35,0.00907700000000004,7,"Farad"
42,8,0.008798,5,"Farad"
28,7,0.00868100000000001,5,"Farad"
29,7,0.00868100000000001,5,"Farad"
30,7,0.00868100000000001,5,"Farad"
45,26,0.00844400000000002,3,"Farad"
45,5,0.00824900000000002,5,"Farad"
46,5,0.00824900000000002,5,"Farad"
45,40,0.008173,6,"Farad"
37,11,0.00816900000000001,3,"Farad"
49,22,0.00765200000000001,3,"Farad"
47,20,0.00760000000000001,3,"Farad"
50,37,0.007544,4,"Farad"
43,28,0.00709599999999999,3,"Farad"
44,28,0.00709599999999999,3,"Farad"
49,36,0.006634,4,"Farad"
50,36,0.006634,4,"Farad"
35,25,0.00608299999999999,3,"Farad"
23,20,0.00569600000000001,7,"Farad"
27,26,0.00566800000000002,11,"Farad"
28,13,0.00547700000000001,3,"Farad"
29,13,0.00547700000000001,3,"Farad"
30,13,0.00547700000000001,3,"Farad"
31,13,0.00547700000000001,3,"Farad"
32,13,0.00547700000000001,3,"Farad"
25,14,0.00547700000000001,3,"Farad"
27,14,0.00547700000000001,3,"Farad"
23,18,0.00531500000000001,6,"Farad"
32,26,0.00361000000000002,3,"Farad"
21,19,0.00348999999999998,12,"Farad"
45,44,0.003237,7,"Farad"
24,16,0.00312099999999998,5,"Farad"
25,16,0.00312099999999998,5,"Farad"
21,18,0.00275,8,"Farad"
33,24,0.00243100000000002,3,"Farad"
7,4,0.00213999999999999,19,"Farad"
50,24,0.00192999999999999,3,"Farad"
50,25,0.00192999999999999,3,"Farad"
26,16,0.001337,7,"Farad"
39,37,0.000305000000000014,9,"Farad"
25,19,0.000205999999999984,5,"Farad"
49,5,0,1,"Farad"
50,5,0,1,"Farad"
47,6,0,1,"Farad"
48,6,0,1,"Farad"
49,6,0,1,"Farad"
50,6,0,1,"Farad"
47,7,0,1,"Farad"
48,7,0,1,"Farad"
49,7,0,1,"Farad"
50,7,0,1,"Farad"
47,8,0,1,"Farad"
48,8,0,1,"Farad"
49,8,0,1,"Farad"
50,8,0,1,"Farad"
47,9,0,1,"Farad"
48,9,0,1,"Farad"
49,9,0,1,"Farad"
50,9,0,1,"Farad"
47,10,0,1,"Farad"
48,10,0,1,"Farad"
49,10,0,1,"Farad"
50,10,0,1,"Farad"
46,11,0,1,"Farad"
47,11,0,1,"Farad"
48,11,0,1,"Farad"
49,11,0,1,"Farad"
50,11,0,1,"Farad"
45,12,0,1,"Farad"
46,12,0,1,"Farad"
47,12,0,1,"Farad"
48,12,0,1,"Farad"
49,12,0,1,"Farad"
50,12,0,1,"Farad"
45,13,0,1,"Farad"
46,13,0,1,"Farad"
47,13,0,1,"Farad"
48,13,0,1,"Farad"
49,13,0,1,"Farad"
50,13,0,1,"Farad"
45,14,0,1,"Farad"
46,14,0,1,"Farad"
47,14,0,1,"Farad"
48,14,0,1,"Farad"
49,14,0,1,"Farad"
50,14,0,1,"Farad"
46,15,0,1,"Farad"
47,15,0,1,"Farad"
48,15,0,1,"Farad"
49,15,0,1,"Farad"
50,15,0,1,"Farad"
45,16,0,1,"Farad"
46,16,0,1,"Farad"
47,16,0,1,"Farad"
48,16,0,1,"Farad"
49,16,0,1,"Farad"
50,16,0,1,"Farad"
46,17,0,1,"Farad"
47,17,0,1,"Farad"
48,17,0,1,"Farad"
49,17,0,1,"Farad"
50,17,0,1,"Farad"
48,18,0,1,"Farad"
49,18,0,1,"Farad"
50,18,0,1,"Farad"
46,19,0,1,"Farad"
47,19,0,1,"Farad"
48,19,0,1,"Farad"
49,19,0,1,"Farad"
50,19,0,1,"Farad"
46,20,0,1,"Farad"
49,20,0,1,"Farad"
50,20,0,1,"Farad"
46,21,0,1,"Farad"
49,21,0,1,"Farad"
50,21,0,1,"Farad"
50,22,0,1,"Farad"
50,23,0,1,"Farad"
49,23,-0.000186000000000006,3,"Farad"
49,24,-0.000186000000000006,3,"Farad"
37,33,-0.000281000000000017,5,"Farad"
46,41,-0.00063100000000002,4,"Farad"
42,23,-0.000644999999999993,5,"Farad"
46,32,-0.000662000000000003,3,"Farad"
47,32,-0.000662000000000003,3,"Farad"
30,11,-0.00120399999999999,3,"Farad"
31,11,-0.00120399999999999,3,"Farad"
32,11,-0.00120399999999999,3,"Farad"
33,11,-0.00120399999999999,3,"Farad"
34,11,-0.00120399999999999,3,"Farad"
35,11,-0.00120399999999999,3,"Farad"
36,11,-0.00120399999999999,3,"Farad"
26,23,-0.00135000000000003,7,"Farad"
35,2,-0.00195999999999998,12,"Farad"
35,29,-0.00224100000000001,5,"Farad"
41,18,-0.00232300000000001,5,"Farad"
21,6,-0.00232899999999999,5,"Farad"
22,6,-0.00232899999999999,5,"Farad"
23,6,-0.00232899999999999,5,"Farad"
24,6,-0.00232899999999999,5,"Farad"
25,6,-0.00232899999999999,5,"Farad"
26,6,-0.00232899999999999,5,"Farad"
27,6,-0.00232899999999999,5,"Farad"
28,6,-0.00232899999999999,5,"Farad"
29,6,-0.00232899999999999,5,"Farad"
30,6,-0.00232899999999999,5,"Farad"
31,6,-0.00232899999999999,5,"Farad"
47,21,-0.002516,3,"Farad"
36,33,-0.00275000000000002,7,"Farad"
40,18,-0.00343700000000001,3,"Farad"
33,25,-0.00346299999999998,3,"Farad"
32,2,-0.00367199999999997,12,"Farad"
33,2,-0.00367199999999997,12,"Farad"
34,2,-0.00367199999999997,12,"Farad"
32,27,-0.00378699999999998,5,"Farad"
26,8,-0.00380900000000002,3,"Farad"
27,8,-0.00380900000000002,3,"Farad"
28,8,-0.00380900000000002,3,"Farad"
29,8,-0.00380900000000002,3,"Farad"
30,8,-0.00380900000000002,3,"Farad"
21,9,-0.00380900000000002,3,"Farad"
23,9,-0.00380900000000002,3,"Farad"
44,14,-0.004495,3,"Farad"
44,17,-0.00463499999999999,3,"Farad"
30,27,-0.004678,7,"Farad"
23,8,-0.00496700000000001,3,"Farad"
44,35,-0.00508599999999999,3,"Farad"
18,15,-0.00518099999999999,9,"Farad"
36,29,-0.00529599999999998,5,"Farad"
33,26,-0.00532299999999999,3,"Farad"
45,31,-0.00650299999999998,3,"Farad"
44,32,-0.00650299999999998,3,"Farad"
47,39,-0.006602,4,"Farad"
37,26,-0.00733799999999998,3,"Farad"
17,13,-0.00753,9,"Farad"
50,38,-0.007563,4,"Farad"
49,39,-0.007563,4,"Farad"
27,17,-0.00771499999999999,7,"Farad"
36,25,-0.00789499999999999,3,"Farad"
37,25,-0.00789499999999999,3,"Farad"
38,25,-0.00789499999999999,3,"Farad"
44,37,-0.00858700000000003,6,"Farad"
47,22,-0.00871799999999999,3,"Farad"
25,5,-0.00875000000000001,5,"Farad"
26,5,-0.00875000000000001,5,"Farad"
27,5,-0.00875000000000001,5,"Farad"
44,18,-0.00895599999999998,3,"Farad"
45,18,-0.00895599999999998,3,"Farad"
18,8,-0.00918500000000001,3,"Farad"
19,8,-0.00918500000000001,3,"Farad"
18,9,-0.00918500000000001,3,"Farad"
48,37,-0.00925400000000001,4,"Farad"
25,17,-0.00934700000000001,5,"Farad"
38,11,-0.00969700000000001,3,"Farad"
39,11,-0.00969700000000001,3,"Farad"
40,11,-0.00969700000000001,3,"Farad"
41,15,-0.00982899999999998,3,"Farad"
45,43,-0.010048,7,"Farad"
46,43,-0.010048,6,"Farad"
27,21,-0.010123,3,"Farad"
33,15,-0.011861,3,"Farad"
48,44,-0.011974,4,"Farad"
14,9,-0.012012,11,"Farad"
34,15,-0.012629,3,"Farad"
35,15,-0.012629,3,"Farad"
36,15,-0.012629,3,"Farad"
37,15,-0.012629,3,"Farad"
38,15,-0.012629,3,"Farad"
39,15,-0.012629,3,"Farad"
48,32,-0.012878,3,"Farad"
49,32,-0.012878,3,"Farad"
50,31,-0.01289,5,"Farad"
31,16,-0.012975,3,"Farad"
42,2,-0.013349,9,"Farad"
46,37,-0.013425,4,"Farad"
22,5,-0.013472,7,"Farad"
17,11,-0.013887,8,"Farad"
49,48,-0.014495,12,"Farad"
5,3,-0.014604,24,"Farad"
18,5,-0.01463,5,"Farad"
19,5,-0.01463,5,"Farad"
18,11,-0.014802,7,"Farad"
34,6,-0.014888,5,"Farad"
35,6,-0.014888,5,"Farad"
36,6,-0.014888,5,"Farad"
37,6,-0.014888,5,"Farad"
45,15,-0.015437,3,"Farad"
44,25,-0.015523,3,"Farad"
34,31,-0.015579,7,"Farad"
41,17,-0.015642,3,"Farad"
39,28,-0.015703,3,"Farad"
40,28,-0.015703,3,"Farad"
32,6,-0.0166,5,"Farad"
33,6,-0.0166,5,"Farad"
50,4,-0.016746,3,"Farad"
48,33,-0.017355,4,"Farad"
44,36,-0.017401,3,"Farad"
35,33,-0.017564,9,"Farad"
44,19,-0.01765,3,"Farad"
41,14,-0.017773,3,"Farad"
40,9,-0.018695,3,"Farad"
17,5,-0.018815,6,"Farad"
43,10,-0.018972,5,"Farad"
43,39,-0.019041,6,"Farad"
43,13,-0.019463,3,"Farad"
44,13,-0.019463,3,"Farad"
27,20,-0.019496,3,"Farad"
44,15,-0.020063,5,"Farad"
48,47,-0.021034,9,"Farad"
47,43,-0.021101,6,"Farad"
28,15,-0.021913,3,"Farad"
29,15,-0.021913,3,"Farad"
31,15,-0.021913,3,"Farad"
42,12,-0.02197,3,"Farad"
43,12,-0.02197,3,"Farad"
45,21,-0.022123,5,"Farad"
46,27,-0.022478,3,"Farad"
47,27,-0.022478,3,"Farad"
48,27,-0.022478,3,"Farad"
45,17,-0.022501,3,"Farad"
45,19,-0.022794,3,"Farad"
29,5,-0.022895,5,"Farad"
32,28,-0.022903,3,"Farad"
25,21,-0.023027,3,"Farad"
29,16,-0.023167,5,"Farad"
30,16,-0.023167,5,"Farad"
43,8,-0.023365,3,"Farad"
44,8,-0.023365,3,"Farad"
43,9,-0.023365,3,"Farad"
44,9,-0.023365,3,"Farad"
24,21,-0.023407,7,"Farad"
39,16,-0.023571,3,"Farad"
40,16,-0.023571,3,"Farad"
41,9,-0.023791,3,"Farad"
5,2,-0.024007,26,"Farad"
41,8,-0.024386,5,"Farad"
26,15,-0.02442,3,"Farad"
39,4,-0.02449,7,"Farad"
28,5,-0.024607,5,"Farad"
47,18,-0.024653,3,"Farad"
38,16,-0.024685,3,"Farad"
43,41,-0.024703,8,"Farad"
9,2,-0.025447,20,"Farad"
39,24,-0.025475,3,"Farad"
40,24,-0.025475,3,"Farad"
41,24,-0.025475,3,"Farad"
42,24,-0.025475,3,"Farad"
43,24,-0.025475,3,"Farad"
42,11,-0.025839,3,"Farad"
27,19,-0.025859,3,"Farad"
44,34,-0.026272,3,"Farad"
45,34,-0.026272,3,"Farad"
49,40,-0.026353,4,"Farad"
22,7,-0.02641,5,"Farad"
47,40,-0.026432,6,"Farad"
36,27,-0.026514,3,"Farad"
37,17,-0.026661,3,"Farad"
38,17,-0.026661,3,"Farad"
46,18,-0.026822,3,"Farad"
46,8,-0.027012,3,"Farad"
46,9,-0.027012,3,"Farad"
32,14,-0.027597,3,"Farad"
33,14,-0.027597,3,"Farad"
34,14,-0.027597,3,"Farad"
35,14,-0.027597,3,"Farad"
30,15,-0.027597,3,"Farad"
38,23,-0.02762,3,"Farad"
39,23,-0.02762,3,"Farad"
40,23,-0.02762,3,"Farad"
41,23,-0.02762,3,"Farad"
37,24,-0.02762,3,"Farad"
38,24,-0.02762,3,"Farad"
43,16,-0.027859,3,"Farad"
44,16,-0.027859,3,"Farad"
43,11,-0.028486,5,"Farad"
34,4,-0.028686,5,"Farad"
35,4,-0.028686,5,"Farad"
36,4,-0.028686,5,"Farad"
37,4,-0.028686,5,"Farad"
38,4,-0.028686,5,"Farad"
32,15,-0.028711,3,"Farad"
42,15,-0.028715,3,"Farad"
43,6,-0.028956,3,"Farad"
44,6,-0.028956,3,"Farad"
45,6,-0.028956,3,"Farad"
27,22,-0.029009,3,"Farad"
48,36,-0.029313,4,"Farad"
47,37,-0.029313,4,"Farad"
46,38,-0.029313,4,"Farad"
36,8,-0.0294,3,"Farad"
37,8,-0.0294,3,"Farad"
38,8,-0.0294,3,"Farad"
39,8,-0.0294,3,"Farad"
40,8,-0.0294,3,"Farad"
44,38,-0.029818,6,"Farad"
20,6,-0.030005,3,"Farad"
18,7,-0.030005,3,"Farad"
19,7,-0.030005,3,"Farad"
29,14,-0.030104,3,"Farad"
30,14,-0.030104,3,"Farad"
31,14,-0.030104,3,"Farad"
43,37,-0.030514,5,"Farad"
23,19,-0.030632,5,"Farad"
34,30,-0.030861,3,"Farad"
21,20,-0.031467,16,"Farad"
22,8,-0.031485,3,"Farad"
24,8,-0.031485,3,"Farad"
25,8,-0.031485,3,"Farad"
19,9,-0.031485,3,"Farad"
20,9,-0.031485,3,"Farad"
31,10,-0.031973,3,"Farad"
32,10,-0.031973,3,"Farad"
22,11,-0.031973,3,"Farad"
23,11,-0.031973,3,"Farad"
24,11,-0.031973,3,"Farad"
25,11,-0.031973,3,"Farad"
24,22,-0.032293,7,"Farad"
43,4,-0.032303,5,"Farad"
44,4,-0.032303,5,"Farad"
45,4,-0.032303,5,"Farad"
46,40,-0.032345,6,"Farad"
25,20,-0.0324,3,"Farad"
47,5,-0.032603,3,"Farad"
48,5,-0.032603,3,"Farad"
20,14,-0.032649,7,"Farad"
40,13,-0.032741,3,"Farad"
41,13,-0.032741,3,"Farad"
45,33,-0.033266,3,"Farad"
46,33,-0.033266,3,"Farad"
47,33,-0.033266,3,"Farad"
39,29,-0.033307,5,"Farad"
30,5,-0.033569,7,"Farad"
31,5,-0.033569,7,"Farad"
17,16,-0.03372,20,"Farad"
32,18,-0.033837,3,"Farad"
26,14,-0.033973,3,"Farad"
9,4,-0.034054,13,"Farad"
46,44,-0.034069,6,"Farad"
47,44,-0.034069,6,"Farad"
42,18,-0.034345,5,"Farad"
42,6,-0.034565,3,"Farad"
35,17,-0.034605,3,"Farad"
36,17,-0.034605,3,"Farad"
35,24,-0.034693,3,"Farad"
36,24,-0.034693,3,"Farad"
32,17,-0.034693,3,"Farad"
27,23,-0.034693,3,"Farad"
46,10,-0.034786,3,"Farad"
44,11,-0.034786,3,"Farad"
45,11,-0.034786,3,"Farad"
44,5,-0.03539,5,"Farad"
33,17,-0.035461,3,"Farad"
34,17,-0.035461,3,"Farad"
24,17,-0.035572,3,"Farad"
42,14,-0.035639,3,"Farad"
43,14,-0.035639,3,"Farad"
20,8,-0.035703,3,"Farad"
21,8,-0.035703,3,"Farad"
46,22,-0.035777,5,"Farad"
29,26,-0.0361,7,"Farad"
24,5,-0.036426,5,"Farad"
37,31,-0.036498,5,"Farad"
27,10,-0.037069,3,"Farad"
28,10,-0.037069,3,"Farad"
29,10,-0.037069,3,"Farad"
30,10,-0.037069,3,"Farad"
50,3,-0.037081,5,"Farad"
47,42,-0.037361,4,"Farad"
35,28,-0.037401,3,"Farad"
49,47,-0.037408,5,"Farad"
27,18,-0.037739,3,"Farad"
40,4,-0.037912,5,"Farad"
41,4,-0.037912,5,"Farad"
42,4,-0.037912,5,"Farad"
50,39,-0.038825,3,"Farad"
27,16,-0.038903,5,"Farad"
36,12,-0.039117,3,"Farad"
37,12,-0.039117,3,"Farad"
38,12,-0.039117,3,"Farad"
39,12,-0.039117,3,"Farad"
27,4,-0.03934,5,"Farad"
10,4,-0.039724,13,"Farad"
43,38,-0.040331,6,"Farad"
15,12,-0.040755,10,"Farad"
40,5,-0.040999,5,"Farad"
41,5,-0.040999,5,"Farad"
42,5,-0.040999,5,"Farad"
43,5,-0.040999,5,"Farad"
37,5,-0.041027,5,"Farad"
38,5,-0.041027,5,"Farad"
39,5,-0.041027,5,"Farad"
20,5,-0.041148,7,"Farad"
21,5,-0.041148,7,"Farad"
20,2,-0.041815,14,"Farad"
31,18,-0.041983,5,"Farad"
26,22,-0.042145,3,"Farad"
23,10,-0.042678,3,"Farad"
26,10,-0.042678,3,"Farad"
23,5,-0.04286,7,"Farad"
50,43,-0.043002,3,"Farad"
10,2,-0.043183,20,"Farad"
49,43,-0.043236,3,"Farad"
49,44,-0.043236,3,"Farad"
46,42,-0.043274,4,"Farad"
24,19,-0.043985,5,"Farad"
21,7,-0.044276,3,"Farad"
40,12,-0.044801,3,"Farad"
26,11,-0.044843,3,"Farad"
27,11,-0.044843,3,"Farad"
28,11,-0.044843,3,"Farad"
29,11,-0.044843,3,"Farad"
25,18,-0.045099,5,"Farad"
7,3,-0.045251,20,"Farad"
14,11,-0.04555,8,"Farad"
29,27,-0.045934,11,"Farad"
31,30,-0.046256,13,"Farad"
43,15,-0.046581,3,"Farad"
26,4,-0.04661,5,"Farad"
8,4,-0.046714,13,"Farad"
40,10,-0.046746,3,"Farad"
36,28,-0.046796,3,"Farad"
45,30,-0.047099,3,"Farad"
46,30,-0.047099,3,"Farad"
44,31,-0.047099,3,"Farad"
24,4,-0.047768,5,"Farad"
32,16,-0.047829,3,"Farad"
33,16,-0.047829,3,"Farad"
28,17,-0.047829,3,"Farad"
16,7,-0.048335,4,"Farad"
41,30,-0.048452,5,"Farad"
22,21,-0.0491939999999999,17,"Farad"
19,14,-0.050133,7,"Farad"
40,17,-0.050496,5,"Farad"
42,13,-0.050607,3,"Farad"
38,9,-0.050997,3,"Farad"
39,9,-0.050997,3,"Farad"
43,2,-0.051121,7,"Farad"
21,13,-0.051271,5,"Farad"
26,21,-0.051518,3,"Farad"
34,29,-0.051547,5,"Farad"
44,12,-0.051551,5,"Farad"
12,4,-0.051595,7,"Farad"
39,17,-0.05161,3,"Farad"
24,13,-0.051669,3,"Farad"
26,13,-0.051669,3,"Farad"
50,46,-0.05176,3,"Farad"
23,21,-0.052346,7,"Farad"
40,19,-0.052518,3,"Farad"
41,19,-0.052518,3,"Farad"
42,19,-0.052518,3,"Farad"
29,18,-0.053439,5,"Farad"
44,21,-0.053555,3,"Farad"
21,12,-0.055035,5,"Farad"
22,12,-0.055035,5,"Farad"
22,18,-0.055109,8,"Farad"
24,20,-0.056018,4,"Farad"
17,7,-0.056481,6,"Farad"
37,9,-0.056606,3,"Farad"
50,32,-0.057067,6,"Farad"
13,2,-0.057611,14,"Farad"
49,46,-0.058124,5,"Farad"
33,32,-0.058498,13,"Farad"
23,7,-0.058712,5,"Farad"
24,7,-0.058712,5,"Farad"
25,7,-0.058712,5,"Farad"
26,7,-0.058712,5,"Farad"
27,7,-0.058712,5,"Farad"
29,28,-0.059179,11,"Farad"
37,16,-0.059539,3,"Farad"
42,9,-0.059851,3,"Farad"
38,37,-0.060056,11,"Farad"
19,13,-0.060222,7,"Farad"
17,10,-0.060251,8,"Farad"
24,9,-0.060544,3,"Farad"
25,9,-0.060544,3,"Farad"
26,9,-0.060544,3,"Farad"
27,9,-0.060544,3,"Farad"
28,9,-0.060544,3,"Farad"
29,9,-0.060544,3,"Farad"
30,9,-0.060544,3,"Farad"
31,9,-0.060544,3,"Farad"
32,9,-0.060544,3,"Farad"
33,9,-0.060544,3,"Farad"
34,9,-0.060544,3,"Farad"
21,10,-0.060544,3,"Farad"
22,10,-0.060544,3,"Farad"
24,10,-0.060544,3,"Farad"
25,10,-0.060544,3,"Farad"
20,11,-0.060544,3,"Farad"
21,11,-0.060544,3,"Farad"
48,46,-0.060662,5,"Farad"
25,12,-0.061042,3,"Farad"
26,12,-0.061042,3,"Farad"
27,12,-0.061042,3,"Farad"
28,12,-0.061042,3,"Farad"
29,12,-0.061042,3,"Farad"
30,12,-0.061042,3,"Farad"
23,13,-0.061042,3,"Farad"
14,5,-0.061203,10,"Farad"
32,5,-0.061245,7,"Farad"
15,10,-0.061278,8,"Farad"
35,8,-0.061702,3,"Farad"
12,3,-0.061939,10,"Farad"
50,28,-0.062114,3,"Farad"
22,17,-0.06219,7,"Farad"
41,12,-0.062667,3,"Farad"
33,10,-0.062709,3,"Farad"
34,10,-0.062709,3,"Farad"
35,10,-0.062709,3,"Farad"
36,10,-0.062709,3,"Farad"
37,10,-0.062709,3,"Farad"
20,17,-0.06316,9,"Farad"
20,13,-0.064012,3,"Farad"
14,8,-0.064273,10,"Farad"
43,17,-0.064473,3,"Farad"
44,41,-0.064821,8,"Farad"
33,31,-0.064886,11,"Farad"
39,36,-0.065397,7,"Farad"
40,31,-0.065512,3,"Farad"
41,31,-0.065512,3,"Farad"
38,36,-0.065595,9,"Farad"
22,9,-0.065611,3,"Farad"
20,10,-0.065611,3,"Farad"
39,18,-0.065777,3,"Farad"
32,4,-0.066002,7,"Farad"
33,4,-0.066002,7,"Farad"
41,6,-0.066037,5,"Farad"
34,16,-0.066715,3,"Farad"
30,17,-0.066715,3,"Farad"
33,8,-0.066769,3,"Farad"
34,8,-0.066769,3,"Farad"
18,10,-0.066769,3,"Farad"
22,4,-0.066972,7,"Farad"
23,4,-0.066972,7,"Farad"
26,19,-0.067254,3,"Farad"
26,20,-0.067254,3,"Farad"
35,16,-0.067483,3,"Farad"
36,16,-0.067483,3,"Farad"
31,17,-0.067483,3,"Farad"
26,17,-0.068631,5,"Farad"
6,2,-0.0689,24,"Farad"
26,18,-0.069761,3,"Farad"
29,19,-0.070751,5,"Farad"
28,27,-0.070886,11,"Farad"
40,6,-0.071104,5,"Farad"
8,5,-0.07149,16,"Farad"
38,19,-0.071722,3,"Farad"
39,19,-0.071722,3,"Farad"
28,20,-0.072463,3,"Farad"
36,5,-0.072499,5,"Farad"
36,18,-0.07285,3,"Farad"
37,18,-0.07285,3,"Farad"
38,18,-0.07285,3,"Farad"
28,18,-0.073004,5,"Farad"
8,2,-0.073005,20,"Farad"
49,26,-0.073064,5,"Farad"
28,16,-0.073757,5,"Farad"
25,4,-0.074286,5,"Farad"
32,19,-0.074342,3,"Farad"
33,19,-0.074342,3,"Farad"
16,10,-0.074358,8,"Farad"
8,3,-0.074701,16,"Farad"
40,33,-0.075114,3,"Farad"
10,3,-0.075265,14,"Farad"
15,9,-0.075704,9,"Farad"
24,18,-0.075763,6,"Farad"
18,13,-0.076268,7,"Farad"
4,2,-0.0764449999999999,25,"Farad"
48,30,-0.076476,5,"Farad"
20,7,-0.076578,3,"Farad"
28,4,-0.077112,5,"Farad"
39,35,-0.078065,7,"Farad"
29,20,-0.078147,3,"Farad"
11,2,-0.078705,14,"Farad"
37,19,-0.078795,3,"Farad"
47,23,-0.078949,3,"Farad"
43,22,-0.079193,3,"Farad"
14,10,-0.08026,8,"Farad"
38,6,-0.080336,3,"Farad"
39,6,-0.080336,3,"Farad"
48,3,-0.08072,5,"Farad"
49,3,-0.08072,5,"Farad"
13,4,-0.080732,7,"Farad"
34,19,-0.080794,3,"Farad"
19,11,-0.082275,5,"Farad"
20,12,-0.083577,5,"Farad"
30,20,-0.083935,5,"Farad"
43,20,-0.083936,3,"Farad"
31,21,-0.084697,7,"Farad"
36,20,-0.085229,3,"Farad"
37,20,-0.085229,3,"Farad"
30,25,-0.085229,3,"Farad"
30,26,-0.085229,3,"Farad"
33,20,-0.085971,3,"Farad"
34,20,-0.085971,3,"Farad"
35,20,-0.085971,3,"Farad"
16,15,-0.0863440000000001,21,"Farad"
49,27,-0.086912,3,"Farad"
27,3,-0.0873249999999999,9,"Farad"
28,3,-0.0873249999999999,9,"Farad"
29,3,-0.0873249999999999,9,"Farad"
30,3,-0.0873249999999999,9,"Farad"
31,3,-0.0873249999999999,9,"Farad"
32,3,-0.0873249999999999,9,"Farad"
42,16,-0.087697,3,"Farad"
38,3,-0.087787,9,"Farad"
39,3,-0.087787,9,"Farad"
28,19,-0.088199,3,"Farad"
35,9,-0.08822,3,"Farad"
36,9,-0.08822,3,"Farad"
44,20,-0.088923,5,"Farad"
35,18,-0.089001,3,"Farad"
38,10,-0.090385,3,"Farad"
39,10,-0.090385,3,"Farad"
30,19,-0.090493,3,"Farad"
47,30,-0.090902,5,"Farad"
28,21,-0.091349,3,"Farad"
28,22,-0.091349,3,"Farad"
11,4,-0.091477,11,"Farad"
38,20,-0.091994,3,"Farad"
39,20,-0.091994,3,"Farad"
36,19,-0.092054,3,"Farad"
29,25,-0.092054,3,"Farad"
32,21,-0.092405,3,"Farad"
33,21,-0.092405,3,"Farad"
48,24,-0.092444,3,"Farad"
46,45,-0.092723,9,"Farad"
31,8,-0.093287,3,"Farad"
32,8,-0.093287,3,"Farad"
19,10,-0.093287,3,"Farad"
40,14,-0.093347,3,"Farad"
31,20,-0.093546,3,"Farad"
24,14,-0.094821,5,"Farad"
35,13,-0.095086,3,"Farad"
36,13,-0.095086,3,"Farad"
37,13,-0.095086,3,"Farad"
38,13,-0.095086,3,"Farad"
39,13,-0.095086,3,"Farad"
18,12,-0.095766,5,"Farad"
33,18,-0.096177,3,"Farad"
28,23,-0.096177,3,"Farad"
29,4,-0.096316,7,"Farad"
30,4,-0.096316,7,"Farad"
34,18,-0.096945,3,"Farad"
28,24,-0.096945,3,"Farad"
25,22,-0.097263,7,"Farad"
31,4,-0.097474,7,"Farad"
37,3,-0.097921,7,"Farad"
46,23,-0.09871,3,"Farad"
32,12,-0.098955,3,"Farad"
33,12,-0.098955,3,"Farad"
34,12,-0.098955,3,"Farad"
35,12,-0.098955,3,"Farad"
27,13,-0.098955,3,"Farad"
33,5,-0.099017,7,"Farad"
34,5,-0.099017,7,"Farad"
35,5,-0.099017,7,"Farad"
37,21,-0.099067,3,"Farad"
45,22,-0.099231,3,"Farad"
43,3,-0.099826,5,"Farad"
44,3,-0.099826,5,"Farad"
45,3,-0.099826,5,"Farad"
46,3,-0.099826,5,"Farad"
47,3,-0.099826,5,"Farad"
35,19,-0.099998,3,"Farad"
29,24,-0.099998,3,"Farad"
38,21,-0.100927,3,"Farad"
39,21,-0.100927,3,"Farad"
47,25,-0.102071,3,"Farad"
48,25,-0.102071,3,"Farad"
14,4,-0.102109,5,"Farad"
15,4,-0.102109,5,"Farad"
41,20,-0.10314,3,"Farad"
42,20,-0.10314,3,"Farad"
17,4,-0.103263,5,"Farad"
18,4,-0.103263,5,"Farad"
22,16,-0.10419,5,"Farad"
45,24,-0.104587,3,"Farad"
46,24,-0.104587,3,"Farad"
23,12,-0.104681,3,"Farad"
22,13,-0.104681,3,"Farad"
19,4,-0.104744,7,"Farad"
20,4,-0.104744,7,"Farad"
21,4,-0.104744,7,"Farad"
31,19,-0.104781,5,"Farad"
10,5,-0.104795,12,"Farad"
45,23,-0.105144,3,"Farad"
25,3,-0.105191,7,"Farad"
26,3,-0.105191,7,"Farad"
33,3,-0.105191,7,"Farad"
34,3,-0.105191,7,"Farad"
35,3,-0.105191,7,"Farad"
36,3,-0.105191,7,"Farad"
14,3,-0.10542,6,"Farad"
15,3,-0.10542,6,"Farad"
40,3,-0.105435,5,"Farad"
41,3,-0.105435,5,"Farad"
